S_shcementfloor
0.0
1.0
0.0
0.0
0.0
0.0
0.3333334
-0.75
0.0
0.75
1.0
0.0
0.03333330000000001
0.0
-0.4
0.0
0.25
0.0
0.0
0.0
0.0
0.16666669999999995
-0.75
-0.5
0.0
0.5714286
0.0
0.25
0.0
0.0
0.0
0.0
0.0
-0.3333334
0.0
-1.0
0.80000001
-0.5
0.0
0.0
0.25
0.16666669999999995
0.19999999999999996
1.0
0.75
-0.46428573
0.25
0.0
0.25
0.25
0.0
0.0
0.0
0.0
-0.75
-0.4
-0.5
-1.0
0.0
-0.8
-1.0
0.0
0.0
0.0
0.0
0.55
0.80000001
0.0
0.4
-0.25
-0.4
-0.83333331
-0.25
0.0
-0.5
0.0
0.5
0.75
0.25
0.0
0.0
-0.050000000000000044
0.0
-0.4
0.0
-0.75
0.0
0.0
0.75
0.0
0.75
-1.0
1.0
0.5
-0.75
-0.75
0.0
0.0
0.0
0.75
0.0
0.0
-0.25
0.25
-0.75
-0.35000002
0.0
0.0
0.0
1.0
0.0
-0.5
1.0
0.0
0.25
-0.16666669999999995
-0.050000000000000044
-1.0
-0.4
0.5
1.0
0.0
0.0
0.0
0.5
0.0
0.80000001
-0.5
0.25
-0.55
0.0
0.0
0.25
0.25
1.0
0.0
0.19999999999999996
0.0
0.0
1.0
-0.5
0.25
-0.4
-0.5
0.19999999999999996
0.0
0.0
0.0
0.19999999999999996
0.4
1.0
0.0
-0.25
0.25
0.0
0.19999999999999996
-0.19999999999999996
0.0
0.0
1.0
-1.0
-1.0
-1.0
0.75
0.8
0.0
0.0
0.0
0.25
0.0
-0.4
-0.19999999999999996
0.0
0.25
1.0
0.75
0.0
-0.4
-0.6666667
0.19999999999999996
-0.25
0.5
0.0
-0.4
0.0
0.0
0.0
0.75
0.25
0.19999999999999996
0.75
0.5
0.75
-0.75
-0.5
1.0
0.8
0.0
0.0
0.0
0.55000001
0.0
-1.0
0.80000001
0.4
-0.25
0.0
-0.3333334
0.75
0.0
-0.75
0.0
0.0
-0.13333340000000005
-1.0
-1.0
0.25
0.0
0.6666667
0.0
0.0
0.5
0.5
0.0
-0.19047627
0.0
0.0
0.0
0.25
-0.4
-0.4
0.4
0.25
-0.5
1.0
0.0
0.19999999999999996
0.0
-0.5
0.0
0.0
-0.19999999999999996
0.0
0.8
0.4
-0.5
0.0
1.0
0.25
1.0
-1.0
0.4
0.0
0.0
0.5
0.0
0.0
0.0
-0.25
0.0
-0.25
-0.75
0.0
1.0
0.0
-0.5
-0.4
0.0
0.0
-0.25
0.0
0.0
-1.0
-0.19999999999999996
0.25
-0.03333330000000001
0.83333331
0.25
0.25
0.0
0.0
0.0
0.0
-0.25
0.60000001
-0.19999999999999996
0.0
0.0
0.0
0.0
0.75
1.0
0.0
0.5
-0.23333330000000008
0.0
-0.5
0.0
-1.0
0.0
-1.0
0.16666669999999995
-0.25
-1.0
0.25
0.4
0.0
0.0
0.0
-0.20000000000000007
0.0
1.0
-0.25
0.25
0.0
-0.5
0.0
1.0
-0.25
0.16666669999999995
0.19999999999999996
0.0
0.19999999999999996
0.60000002
0.19999999999999996
0.0
-0.5
0.25
0.0
0.0
0.0
0.0
-1.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.80000001
0.0
-0.25
0.0
0.0
0.0
0.0
0.0
0.14285713
0.0
0.0
0.0
0.0
0.0
0.75
0.0
-0.16666669999999995
0.0
-0.35000002
0.19999999999999996
-0.5
1.0
0.0
0.0
0.0
-0.19999999999999996
0.0
-1.0
0.0
-0.16666669999999995
0.0
-0.050000000000000044
0.19999999999999996
0.0
-0.16666669999999995
0.60000002
-0.25
-0.75
-0.19999999999999996
0.75
0.0
-1.0
0.0
0.0
0.0
0.0
-0.60000002
0.25
0.0
-0.60000002
1.0
0.0
0.0
-0.16666669999999995
0.0
-0.5142857300000001
0.75
0.4
-0.19999999999999996
0.0
-0.4
0.25
0.0
-1.0
0.0
0.0
-1.0
0.25
0.25
0.19999999999999996
-0.19999999999999996
0.0
-0.3333334
0.0
-0.35000002
0.5
0.0
0.0
0.0
0.0
-0.60000002
0.60000002
0.0
0.5
0.0
0.4
0.0
0.16666669999999995
0.0
1.0
0.0
0.0
1.0
-0.28571427000000005
0.80000001
