,dpisofirme,idcluster,coord_x,coord_y,idmun,idmza,C_blocksdirtfloor,C_HHdirtfloor,C_child05,C_households,C_people,C_rooms,C_HHpersons,C_waterland,C_waterhouse,C_waterbath,C_gasheater,C_refrigerator,C_washing,C_telephone,C_vehicle,C_overcrowding,C_poverty,C_illiterate,C_headeduc,C_dropouts515,C_employment,C_earnincome,S_HHpeople,S_headage,S_spouseage,S_headeduc,S_spouseeduc,S_rooms,S_waterland,S_waterhouse,S_electricity,S_cementfloor2000,S_hasanimals,S_animalsinside,S_garbage,S_washhands,S_incomepc,S_assetspc,S_shpeoplework,S_microenter,S_hrsworkedpc,S_consumptionpc,S_cashtransfers,S_milkprogram,S_foodprogram,S_dem1,S_dem2,S_dem3,S_dem4,S_dem5,S_dem6,S_dem7,S_dem8,S_seguropopular,S_shcementfloor,S_cementfloorkit,S_cementfloordin,S_cementfloorbat,S_cementfloorbed,S_satisfloor,S_satishouse,S_satislife,S_cesds,S_pss,S_instcement,S_instsanita,S_restsanita,S_constceili,S_restowalls,S_improveany,S_logrent,S_logsell
1503,1.0,350000564.0,-103.33258,25.544136,35.0,54,0.43636364,0.05444793774087941,0.6714096654360189,703.0,3114.0,2.876150492075327,4.42959158993717,0.03724679923159299,0.4152988653264378,0.4095176383746976,0.011539829319944423,0.12945433989018837,0.2835978647723137,0.7533586089675491,0.6448833549005717,1.9160733997906594,0.07254509218726016,0.0554803702264897,5.916656781735155,0.16358108218669212,1.5291627392829905,1.476526450975182,5.0,33.0,29.0,8.0,6.0,3,1,1,1,0.0,0.0,0.0,0.0,5.0,1410.0,21203.516,0.4,0.0,19.2,1251.6,57.0,0.0,1.0,0.0,0.0,0.4,0.0,0.2,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0,6.214608,10.308952
291,0.0,70001164.0,-103.474724,25.604101,7.0,37,0.65957445,0.3964899150948775,0.688597369612309,228.0,991.0,2.0087653482169436,4.346489529860647,0.05262938664670576,0.6842131565014521,0.9035074543534664,0.11842061605369836,0.30701315978117155,0.48246184069859355,0.8947390380658602,0.7456118417413611,2.6374298292293883,0.28069561458470527,0.13157982575265983,5.058888594309489,0.25000263515271637,1.5701714984157629,1.4824535208835936,4.0,30.0,24.0,12.0,9.0,1,1,1,1,0.0,1.0,0.0,1.0,3.0,700.0,25222.178,0.25,0.0,16.5,999.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,29.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9914646,10.308952
1935,1.0,350002236.0,-103.46629,25.518095,35.0,6,0.62857145,0.19543195339653996,0.5975157675406745,241.0,1075.0,2.0531128768604328,4.460578008311418,0.08298672284328097,0.19087386180751056,0.5008253034714346,0.020744813428380183,0.27924481714414856,0.4497858933888036,0.9211605812009439,0.8921153545379639,2.4878967134784364,0.20747053821057204,0.11618174482677981,5.434744356084167,0.17426763728446484,1.4813265661975654,1.4107879583271707,7.0,26.0,27.0,9.0,9.0,2,1,1,1,0.6,0.0,0.0,1.0,8.0,691.6667,11694.47,0.2857143,0.0,15.428572,515.2371,0.0,0.0,0.0,0.0,0.14285715,0.2857143,0.0,0.14285715,0.14285715,0.2857143,0.0,0.0,0.8,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,
908,0.0,70001836.0,-103.47252,25.585917,7.0,13,0.8333333,0.7568803520702378,0.805682531610847,458.0,1660.0,1.4222613651159028,3.624456997001015,0.41986091532561454,0.8200884276602466,0.9027652828974495,0.0657967253543404,0.47840632752039547,0.6438770749683463,0.9447692127727525,0.8571700862401438,2.976898931519954,0.30131113763459383,0.06149148524588373,6.536498028118017,0.1572100439446462,1.172489738880807,1.1310093829725507,6.0,37.0,34.0,1.0,6.0,2,1,0,1,0.0,1.0,1.0,1.0,3.0,519.44446,17465.459,0.16666667,0.0,8.333333,360.83334,125.0,0.0,0.0,0.16666667,0.5,0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.0,0.19999999,0.0,0.0,1.0,0.0,1.0,1.0,0.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.2103405
1632,1.0,350001929.0,-103.41419,25.494915,35.0,2,0.7037037,0.17902996398846033,0.662020206451416,287.0,1207.0,2.1270867540445892,4.205567270205827,0.03275191680064185,0.2681543623528829,0.4308372852278919,0.03155261298920635,0.20820731859173924,0.4297425032492714,0.8014724740583307,0.7298344892907226,2.4330324212848518,0.14633345001665973,0.05923170806638871,5.9316463271084565,0.18466794615423224,1.3763003332689665,1.2613114978378244,8.0,67.0,61.0,0.0,6.0,5,1,1,1,0.8333333,0.0,0.0,1.0,3.0,700.0,13593.766,0.25,0.0,10.0,553.875,0.0,0.0,0.0,0.25,0.125,0.25,0.125,0.0,0.0,0.125,0.125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,,
1089,0.0,71470000.0,-103.48428,25.567518,7.0,22,0.81578946,0.16739336403421948,0.7374631289535567,678.0,3158.0,2.203236425169098,4.657815921974745,0.00589867274669771,0.17992197377140193,0.3630519144478801,0.018129498821444216,0.20544129812260292,0.3525749238367278,0.8655499990007519,0.826751188542639,2.556786843809055,0.15781666782401657,0.0621253689833447,5.759731140811886,0.19764100309670146,1.623896157143742,1.4896769868237432,6.0,66.0,63.0,1.0,1.0,4,1,1,1,0.0,0.0,0.0,1.0,3.0,0.0,17611.404,0.16666667,0.0,0.0,305.91666,50.0,0.0,0.0,0.16666667,0.16666667,0.0,0.16666667,0.0,0.16666667,0.0,0.33333334,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9914646,10.819778
157,0.0,70000912.0,-103.482994,25.559584,7.0,51,0.5208333,0.07151241657696245,0.6241511284094093,886.0,3951.0,2.688225613759818,4.459371435453876,0.002258803586120261,0.13561873672778127,0.23450406302716878,0.014994808298201379,0.15930620730595987,0.2972147887232072,0.7304483078941535,0.7517525934473387,1.9612090334666232,0.06433781073271018,0.05417911980814105,6.426645507123616,0.1331898433494783,1.744921562633988,1.6625337536125098,6.0,30.0,27.0,12.0,6.0,2,1,0,1,0.39999998,1.0,0.0,1.0,6.0,533.3333,17872.062,0.16666667,0.0,8.0,351.9833,25.0,0.0,0.0,0.0,0.33333334,0.16666667,0.0,0.33333334,0.0,0.16666667,0.0,0.0,0.39999998,0.0,0.0,1.0,1.0,0.0,1.0,1.0,12.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7037826,10.915089
1684,1.0,350001971.0,-103.40213,25.500025,35.0,61,0.63793105,0.18246161476258307,0.7741938715980899,620.0,2835.0,2.3058529030892156,4.5725798268472,0.04527241952957645,0.37851709800381816,0.40228983952153113,0.035484355303549,0.2102808077489176,0.387694836431934,0.8544595162714681,0.7880909687088382,2.451167074326546,0.14354774355888367,0.04676903274751479,6.071077039164882,0.24032274388497876,1.6193577397254206,1.5629050008712275,5.0,51.0,46.0,11.0,6.0,2,1,1,1,0.19999999,1.0,0.0,1.0,3.0,1486.6666,13625.529,0.4,0.0,18.6,1275.8,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.4,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9914646,9.903487
117,0.0,70000908.0,-103.48772,25.559689,7.0,21,0.6451613,0.08512586522141634,0.6029752838552686,607.0,2914.0,2.876922720543046,4.800654491443414,0.0,0.06047100398253766,0.2814988468388553,0.0033372322456447848,0.11999967257312731,0.28226837029763463,0.6750466242260752,0.7519980199647304,1.9834772656737678,0.07083871562948336,0.06109011575849681,5.887753038861999,0.12355947278476823,1.8138514177803153,1.7594799186291765,6.0,58.0,0.0,3.0,,1,1,0,1,0.0,1.0,0.0,1.0,3.0,533.3333,17688.086,0.16666667,0.0,8.0,259.80002,0.0,0.0,0.0,0.0,0.33333334,0.16666667,0.0,0.16666667,0.0,0.16666667,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7037826,9.903487
1197,0.0,71610000.0,-103.506454,25.613182,7.0,20,0.8181818,0.3353506695057289,0.8387690947289201,521.0,2203.0,1.7501783023182582,4.228412847830101,0.09919846103653569,0.45545163539000527,0.5157938516071342,0.04203781170945708,0.25872092295059085,0.46833665402974367,0.8587850270481805,0.8352829169860957,2.8214560486304783,0.20536929060081144,0.058456046453135485,6.231780756915599,0.20729769671947165,1.4203439536799396,1.3378168772369794,5.0,30.0,35.0,6.0,6.0,2,1,0,1,0.0,0.0,0.0,1.0,2.0,594.0,20749.734,0.2,0.0,9.6,695.19,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,10.308952
1223,0.0,120000518.0,-103.511955,25.537472,12.0,24,0.46938777,0.12422335552814913,0.7218721896220165,471.0,2099.0,2.497323773216037,4.45647770179052,0.010943099951288502,0.20815349890674503,0.30758407794239667,0.0106762209768761,0.16103736812648248,0.3144832273703978,0.751442033267578,0.6690564737704656,2.2646993689729404,0.10404076583825858,0.043070913246988994,6.655767683770247,0.11252781502000846,1.571125073038089,1.511677703533456,5.0,29.0,32.0,8.0,8.0,2,1,1,1,0.0,1.0,1.0,1.0,5.0,0.0,20840.715,0.0,0.0,0.0,489.8,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.19999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9914646,
1781,1.0,350002039.0,-103.37669,25.584888,35.0,32,0.37931034,0.053690502097486784,0.6899477636347936,358.0,1615.0,2.7200351693776734,4.511177670356282,0.019762849008570837,0.3393960861520394,0.6480541881902258,0.006015363019271936,0.07360810141323665,0.29612653781581855,0.8131041906399434,0.7110988824061175,1.9705313161098756,0.055866480706124336,0.028214246201115612,5.704294684212967,0.2290516732125309,1.6117284737485746,1.5391069683948708,6.0,41.0,38.0,6.0,6.0,2,1,0,1,0.0,1.0,0.0,1.0,3.0,690.2778,17578.793,0.16666667,0.0,8.0,520.8333,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.33333334,0.16666667,0.16666667,0.16666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,17.0,1.0,1.0,0.0,1.0,0.0,1.0,5.7037826,11.695247
1350,0.0,120001573.0,-103.53215,25.572023,12.0,14,0.8181818,0.2928968667984009,0.7800968654492763,191.0,794.0,1.6325916120519188,4.157060293627035,0.02152827210451296,0.8606586506229421,0.8689073317962167,0.03825130949469761,0.2756099507446689,0.3805916265667421,0.9288031393320773,0.8215052594689174,2.863617832123921,0.22512565420560188,0.07208167726456807,6.009979537644312,0.14661413899266906,1.282724600187771,1.2460649100897825,5.0,58.0,53.0,5.0,6.0,2,1,1,1,0.39999998,1.0,0.0,1.0,2.0,1774.0,22672.434,0.8,0.0,32.8,786.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,6.9077554,10.596635
1506,1.0,350000564.0,-103.33258,25.544136,35.0,55,0.43636364,0.05444793774087941,0.6714096654360189,703.0,3114.0,2.876150492075327,4.42959158993717,0.03724679923159299,0.4152988653264378,0.4095176383746976,0.011539829319944423,0.12945433989018837,0.2835978647723137,0.7533586089675491,0.6448833549005717,1.9160733997906594,0.07254509218726016,0.0554803702264897,5.916656781735155,0.16358108218669212,1.5291627392829905,1.476526450975182,6.0,37.0,32.0,6.0,6.0,2,1,0,1,0.0,1.0,0.0,1.0,3.0,3040.0,17432.01,0.16666667,0.0,10.0,373.66666,0.0,1.0,0.0,0.0,0.16666667,0.16666667,0.0,0.16666667,0.33333334,0.16666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.615806
2127,1.0,350002679.0,-103.388535,25.529284,35.0,31,0.5869565,0.1189615191537118,0.7097292900402917,751.0,3399.0,2.544910797901382,4.525959136800347,0.01897230359431748,0.15857163948638145,0.241748071383541,0.01902796290368437,0.1528484696713332,0.3271504647722257,0.6831202441144403,0.6572018631606222,2.2098893709728786,0.10385752382989571,0.06367110586991799,7.026256205714971,0.14247456728697774,1.6378279691053612,1.5059924043129669,0.0,18.0,17.0,0.0,8.0,1,1,0,1,0.0,1.0,0.0,1.0,3.0,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,7.6009026
517,0.0,70001408.0,-103.48363,25.582026,7.0,10,0.9583333,0.17530517382868405,0.8103432520025078,696.0,3225.0,2.3143340863030533,4.6336195386689285,0.0028728448796546324,0.35646365154748677,0.4657974101003559,0.024810919388272297,0.19913865129152933,0.34595287377121803,0.8954112125539232,0.7775172368548382,2.4121807402577895,0.1752938218842978,0.07040129396422155,6.023319556795317,0.21408448496769214,1.6264422316660827,1.5344854894725757,8.0,38.0,36.0,7.0,6.0,4,1,1,1,1.0,0.0,0.0,1.0,3.0,1308.3334,13328.917,0.375,0.0,18.75,370.5625,0.0,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.375,0.125,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9077554,11.0021
463,0.0,70001323.0,-103.488846,25.584702,7.0,33,0.2647059,0.18949497970816206,0.7716979479680867,438.0,1838.0,2.8831401894626008,4.196348364494707,0.16666575368136577,0.31278356025208076,0.25570844678573956,0.027397260410056266,0.21004634687345322,0.3018324200965498,0.5454369863690851,0.5463445200223357,1.9374468043514583,0.14155159856630786,0.04338173561444566,9.651721636454264,0.15754018213650953,1.5274013700006215,1.4474958905346318,4.0,24.0,25.0,6.0,6.0,1,1,0,1,0.0,1.0,0.0,1.0,2.0,1500.0,26910.455,0.25,1.0,24.5,638.75,22.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,20.0,1.0,0.0,0.0,1.0,1.0,1.0,5.9914646,9.615806
829,0.0,70001624.0,-103.50367,25.612259,7.0,30,0.8684211,0.3477257535882192,0.8575274039621222,365.0,2298.0,1.5845805547008776,6.2958852532791765,0.14246876435737088,0.5549000008465492,0.6072147898478051,0.04139561669467247,0.293312602500393,0.5207835540379564,0.9027293139941072,0.8609361713879728,3.168407103133528,0.2712339714781879,0.07720164387193444,5.993833108144264,0.2739739747896586,2.663018903340379,2.4986347851687913,5.0,35.0,34.0,8.0,9.0,1,1,1,1,0.0,1.0,0.0,1.0,3.0,1073.3334,21767.025,0.4,0.0,17.6,736.2,0.0,1.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,6.214608,9.903487
2501,1.0,350003395.0,-103.39253,25.50197,35.0,2,1.0,0.7330395989120007,0.8750010393559933,96.0,376.0,1.300555169582367,3.916673958301544,0.3222250007092953,0.8633728971083959,0.9895875056584676,0.054090626537799835,0.5699541655679544,0.6635198071599007,0.9895802090565363,0.9140010078748068,3.152778148651123,0.4166520747045676,0.052660416811704636,6.249022881189982,0.10415208339691162,1.3229218522707622,1.2500082949797313,4.0,29.0,30.0,12.0,9.0,2,1,1,1,0.0,0.0,0.0,1.0,3.0,620.8333,26015.113,0.25,0.0,11.25,543.3875,42.5,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2983174,9.2103405
783,0.0,70001624.0,-103.50367,25.612259,7.0,43,0.8684211,0.3477257535882192,0.8575274039621222,365.0,2298.0,1.5845805547008776,6.2958852532791765,0.14246876435737088,0.5549000008465492,0.6072147898478051,0.04139561669467247,0.293312602500393,0.5207835540379564,0.9027293139941072,0.8609361713879728,3.168407103133528,0.2712339714781879,0.07720164387193444,5.993833108144264,0.2739739747896586,2.663018903340379,2.4986347851687913,7.0,30.0,26.0,9.0,3.0,2,1,1,1,0.19999999,0.0,0.0,1.0,4.0,467.85715,14841.018,0.14285715,0.0,8.571428,478.2857,0.0,0.0,0.0,0.14285715,0.0,0.14285715,0.0,0.2857143,0.2857143,0.14285715,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0106354,9.903487
781,0.0,70001624.0,-103.50367,25.612259,7.0,17,0.8684211,0.3477257535882192,0.8575274039621222,365.0,2298.0,1.5845805547008776,6.2958852532791765,0.14246876435737088,0.5549000008465492,0.6072147898478051,0.04139561669467247,0.293312602500393,0.5207835540379564,0.9027293139941072,0.8609361713879728,3.168407103133528,0.2712339714781879,0.07720164387193444,5.993833108144264,0.2739739747896586,2.663018903340379,2.4986347851687913,4.0,63.0,0.0,3.0,,1,1,0,1,0.0,0.0,0.0,1.0,7.0,435.0,26587.316,0.25,0.0,12.0,463.95,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2983174,11.512925
1694,1.0,350001971.0,-103.40213,25.500025,35.0,72,0.63793105,0.18246161476258307,0.7741938715980899,620.0,2835.0,2.3058529030892156,4.5725798268472,0.04527241952957645,0.37851709800381816,0.40228983952153113,0.035484355303549,0.2102808077489176,0.387694836431934,0.8544595162714681,0.7880909687088382,2.451167074326546,0.14354774355888367,0.04676903274751479,6.071077039164882,0.24032274388497876,1.6193577397254206,1.5629050008712275,6.0,45.0,40.0,6.0,9.0,2,1,1,1,0.16666669,1.0,1.0,1.0,5.0,1041.6666,20015.28,0.16666667,1.0,14.0,566.25,0.0,0.0,0.0,0.16666667,0.16666667,0.16666667,0.0,0.0,0.33333334,0.16666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,17.0,1.0,1.0,0.0,0.0,0.0,1.0,5.2983174,11.695247
2751,1.0,353150000.0,-103.39984,25.501871,35.0,40,0.53846157,0.10077445044916632,0.7599244590372766,454.0,1866.0,3.2644293003670444,4.110126663409666,0.01133590332737053,0.2621720263873953,0.33388128010186857,0.02202378902666369,0.11373017800536975,0.2865991198543935,0.6601127695932262,0.5346010954894683,1.6556145231104107,0.07049273144831217,0.03569163034140801,9.006986315554984,0.1167420701570973,1.4735596778634361,1.4184997953507343,6.0,66.0,0.0,2.0,,3,1,1,1,0.5,0.0,0.0,1.0,7.0,1363.8889,18056.012,0.5,0.0,24.0,741.93335,0.0,0.0,0.0,0.16666667,0.0,0.16666667,0.33333334,0.0,0.0,0.16666667,0.16666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9914646,10.819778
2119,1.0,350002679.0,-103.388535,25.529284,35.0,15,0.5869565,0.1189615191537118,0.7097292900402917,751.0,3399.0,2.544910797901382,4.525959136800347,0.01897230359431748,0.15857163948638145,0.241748071383541,0.01902796290368437,0.1528484696713332,0.3271504647722257,0.6831202441144403,0.6572018631606222,2.2098893709728786,0.10385752382989571,0.06367110586991799,7.026256205714971,0.14247456728697774,1.6378279691053612,1.5059924043129669,5.0,62.0,42.0,6.0,6.0,2,1,1,1,0.39999998,0.0,0.0,1.0,5.0,924.3333,21241.957,0.4,0.0,19.0,693.372,0.0,1.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,17.0,1.0,0.0,0.0,0.0,1.0,1.0,5.7037826,10.596635
2593,1.0,351120000.0,-103.4188,25.50005,35.0,39,0.7592593,0.1622926192695384,0.6852415042999395,718.0,2955.0,2.2270669870721926,4.115593450647211,0.04259972203740835,0.2070422020629256,0.35481573811480593,0.015540529260396294,0.1926626752346007,0.4269733956929369,0.8010126691010669,0.7816352312943398,2.3438096092936056,0.10863258953214024,0.04735208919121362,6.201459217868475,0.1337104463809712,1.3746508442923884,1.3091877476418583,5.0,26.0,20.0,7.0,6.0,3,1,1,1,0.6,0.0,0.0,1.0,3.0,800.0,20687.51,0.2,0.0,13.2,692.3,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,6.55108,11.512925
1988,1.0,350002289.0,-103.41746,25.592508,35.0,26,0.5714286,0.14311269851498593,0.7074866189437659,441.0,1887.0,2.4459648683768553,4.278912693464837,0.059557142576663134,0.5088809501557123,0.5856351530741132,0.027438548687093653,0.17758412642273502,0.301437414692643,0.8400210869285255,0.6985884323682374,2.1583285672324046,0.13151247282417453,0.09749954628025323,5.90865984633396,0.20860975142779534,1.544220419427435,1.4263113434352572,5.0,26.0,27.0,6.0,12.0,2,1,0,1,0.6,0.0,0.0,1.0,6.0,960.0,21526.375,0.2,0.0,9.6,515.68,33.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9914646,10.308952
541,0.0,70001408.0,-103.48363,25.582026,7.0,18,0.9583333,0.17530517382868405,0.8103432520025078,696.0,3225.0,2.3143340863030533,4.6336195386689285,0.0028728448796546324,0.35646365154748677,0.4657974101003559,0.024810919388272297,0.19913865129152933,0.34595287377121803,0.8954112125539232,0.7775172368548382,2.4121807402577895,0.1752938218842978,0.07040129396422155,6.023319556795317,0.21408448496769214,1.6264422316660827,1.5344854894725757,4.0,27.0,30.0,3.0,12.0,1,1,0,1,0.75,1.0,0.0,1.0,3.0,1300.0,26100.32,0.25,0.0,12.0,1655.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.75,1.0,0.0,1.0,1.0,0.0,1.0,1.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.684612,11.512925
493,0.0,70001376.0,-103.51059,25.585375,7.0,6,0.54545456,0.09702036313472255,0.675398786942805,496.0,2102.0,2.706900612000496,4.237902029868095,0.008315524266612145,0.25049697836079904,0.3330923395772134,0.026351814428644794,0.16556975870363175,0.2898957658438913,0.6941461635212745,0.6469298370422856,2.017016133954448,0.08265625096617206,0.044351814494979,6.916983289103354,0.12499334795340415,1.5241856901876387,1.4415308410121548,5.0,34.0,34.0,5.0,6.0,3,1,1,1,0.25,0.0,0.0,1.0,3.0,166.66666,21361.02,0.0,1.0,16.8,1033.4,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,6.9077554,11.91839
422,0.0,70001319.0,-103.50565,25.588184,7.0,6,0.4516129,0.06832415162922141,0.7025876290308025,501.0,2251.0,2.7085848292428816,4.493023337480313,0.003995010000978877,0.1745005981650895,0.28623333829129766,0.0060948102536077745,0.1378846299386548,0.2059105791731509,0.5619139666566829,0.638078238435848,2.088732137175615,0.09580598822134935,0.019961476920845503,7.536728133698423,0.08982075997693334,1.692618375766777,1.622751900297915,6.0,50.0,44.0,3.0,6.0,3,1,1,1,0.16666669,0.0,0.0,1.0,4.0,1440.5555,17734.057,0.5,0.0,24.333334,799.5,0.0,0.0,0.0,0.0,0.16666667,0.0,0.16666667,0.16666667,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,6.9077554,11.289782
598,0.0,70001408.0,-103.48363,25.582026,7.0,19,0.9583333,0.17530517382868405,0.8103432520025078,696.0,3225.0,2.3143340863030533,4.6336195386689285,0.0028728448796546324,0.35646365154748677,0.4657974101003559,0.024810919388272297,0.19913865129152933,0.34595287377121803,0.8954112125539232,0.7775172368548382,2.4121807402577895,0.1752938218842978,0.07040129396422155,6.023319556795317,0.21408448496769214,1.6264422316660827,1.5344854894725757,3.0,21.0,18.0,6.0,9.0,1,1,0,1,0.5,0.0,0.0,1.0,3.0,877.7778,35130.043,0.33333334,0.0,20.0,757.3333,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9914646,9.2103405
331,0.0,70001200.0,-103.46334,25.59687,7.0,12,0.20833333,0.1250031255185604,0.7499968707561493,64.0,300.0,2.312501549720764,4.6875,0.10937969014048576,0.6562484372407198,0.703125,0.13020937703549862,0.2343765627592802,0.46354531683027744,0.8281203079968691,0.6510421857237816,2.274223417509347,0.23437812365591526,0.062498437240719795,5.968753099441528,0.1718734372407198,1.453120307996869,1.296870307996869,4.0,29.0,24.0,6.0,9.0,2,1,1,1,0.75,1.0,0.0,1.0,5.0,820.8333,24475.89,0.25,0.0,13.75,499.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.3969297,11.289782
2720,1.0,353080000.0,-103.41875,25.584503,35.0,8,0.78571427,0.2749270019651968,0.755280595288498,237.0,975.0,2.0414071827498166,4.113914771422052,0.09563628581002795,0.7011827034286305,0.9338067513477953,0.0579476789080141,0.2958472620082807,0.4725388132570162,0.9057843916526827,0.6788658200437007,2.459691548649269,0.17721223604830005,0.07264346035220955,6.377934242602642,0.18987679204860317,1.3206717334216154,1.2362898713928738,6.0,34.0,34.0,8.0,8.0,3,1,0,1,0.39999998,0.0,0.0,1.0,7.0,402.5,17852.062,0.16666667,0.0,8.5,315.33334,0.0,0.0,0.0,0.33333334,0.0,0.16666667,0.0,0.0,0.33333334,0.16666667,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521461,10.819778
